artist_name,track_title,entry_date,stream_duration_ms,product_type,ip_address,client_name_from_session,country_name,region_name,city_name,postal_code,time_zone
NxWorries|Anderson .Paak|Knxwledge,Link Up,2023-04-28 15:55:25.855000+00:00,209000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Liss,Without Me,2023-04-28 15:58:54.981000+00:00,287000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Blood Orange,Squash Squash,2023-04-28 16:03:43.397000+00:00,217000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Joey Bada$$,Cruise Control,2023-04-28 16:06:35.473000+00:00,206000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
Loyle Carner Feat. Rebel Kleff,NO CD,2023-04-28 16:07:20.687000+00:00,257000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Straatmeermin,2023-04-28 16:10:01.263000+00:00,0.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-28 16:10:01.566000+00:00,1000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Straatmeermin,2023-04-28 16:10:02.283000+00:00,5000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ze Kan Me Wel Schieten Part 2 & 3,2023-04-28 16:10:07.962000+00:00,1000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ze Kan Me Wel Schieten Part 1,2023-04-28 16:10:08.058000+00:00,2000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-28 16:10:10.236000+00:00,0.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Straatmeermin,2023-04-28 16:10:10.565000+00:00,162000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
Solange,Interlude: Dad Was Mad,2023-04-28 16:11:38.883000+00:00,46000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Miguel,waves,2023-04-28 16:12:25.750000+00:00,202000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Broertje Ik Heb Je,2023-04-28 16:15:20.110000+00:00,10000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Straatmeermin,2023-04-28 16:15:30.629000+00:00,0.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-28 16:15:30.839000+00:00,1000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Lente In Bed,2023-04-28 16:15:31.419000+00:00,227000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
Kweku Collins,Stupid Rose,2023-04-28 16:15:48.545000+00:00,239000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Childish Gambino,California,2023-04-28 16:19:47.242000+00:00,166000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Neonlichten In De Regen,2023-04-28 16:20:41.007000+00:00,227000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
A$AP Ferg,Psycho,2023-04-28 16:22:33.754000+00:00,179000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Futurophobia,2023-04-28 16:24:28.228000+00:00,209000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
Blood Orange,Chance,2023-04-28 16:25:32.269000+00:00,168000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Stuntro,2023-04-28 16:28:05.429000+00:00,0.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,BPM69,2023-04-28 16:28:05.724000+00:00,1000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Stuntro,2023-04-28 16:28:06.639000+00:00,91000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
Rejjie Snow,Olga (1984),2023-04-28 16:28:21.510000+00:00,286000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Neonlichten In De Regen,2023-04-28 16:31:44.465000+00:00,13000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Straatmeermin,2023-04-28 16:31:57.358000+00:00,0.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-28 16:31:57.608000+00:00,1000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Straatmeermin,2023-04-28 16:31:58.040000+00:00,162000.0,TRACK,77.63.112.252,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
J. Cole,Change,2023-04-28 16:33:08.577000+00:00,331000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
BJ The Chicago Kid Feat. Isa,Wait Til The Morning,2023-04-28 16:38:40.185000+00:00,294000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Childish Gambino,Baby Boy,2023-04-28 16:43:35.339000+00:00,382000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Blood Orange,Better Than Me,2023-04-28 16:49:58.236000+00:00,196000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Flume Feat. Vince Staples Feat. KUCKA,Smoke & Retribution,2023-04-28 16:53:15.375000+00:00,241000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Jordan Rakei,Blame It on the Youth,2023-04-28 16:57:16.681000+00:00,154000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Childish Gambino,Terrified,2023-04-28 16:59:50.956000+00:00,257000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Childish Gambino Feat. Jhené Aiko,I. Pink Toes,2023-04-28 17:04:08.626000+00:00,207000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
A$AP Rocky,Fashion Killa,2023-04-28 17:08:06.273000+00:00,207000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Jhené Aiko Feat. Childish Gambino,Bed Peace,2023-04-28 17:11:33.285000+00:00,256000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Frank Ocean,Sierra Leone,2023-04-28 17:15:49.668000+00:00,149000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
"Tyler, The Creator feat. Aaron Shaw, Samantha Nelson, and Austin Feinstein","2SEATER (feat. Aaron Shaw, Samantha Nelson & Austin Feinstein)",2023-04-28 17:18:18.581000+00:00,410000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Childish Gambino,V. 3005,2023-04-28 17:25:08.572000+00:00,226000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
A$AP Rocky,Phoenix,2023-04-28 17:28:54.526000+00:00,234000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Drake Feat. Jhené Aiko,From Time,2023-04-28 17:32:48.823000+00:00,322000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Jhené Aiko,Spotless Mind,2023-04-28 17:38:11.112000+00:00,269000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
"The Internet feat. Tyler, the Creator and Steve Lacy;The Internet feat. Steve Lacey","Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",2023-04-28 17:42:40.152000+00:00,440000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Kanye West,Bound 2,2023-04-28 17:50:00.200000+00:00,229000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Frank Ocean,Close To You,2023-04-28 17:53:49.640000+00:00,86000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Kendrick Lamar,"Bitch, Don’t Kill My Vibe",2023-04-28 17:55:15.538000+00:00,311000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
"Tyler, The Creator",Tamale,2023-04-28 18:00:26.641000+00:00,166000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Childish Gambino,V. 3005 ,2023-04-28 18:03:13.728000+00:00,234000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
A$AP Rocky,L$D,2023-04-28 18:07:08.950000+00:00,238000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
"Odd Future feat. Tyler, The Creator, Frank Ocean & Syd","Analog 2 (feat. Tyler, The Creator, Frank Ocean & Sydney Bennett)",2023-04-28 18:11:07.610000+00:00,276000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Drake,Furthest Thing,2023-04-28 18:15:44.260000+00:00,267000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-29 08:38:15.437000+00:00,1000.0,TRACK,85.145.224.86,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Brabant,Eindhoven,5632,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Straatmeermin,2023-04-29 08:38:16.777000+00:00,162000.0,TRACK,85.145.224.86,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Brabant,Eindhoven,5632,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Broertje Ik Heb Je,2023-04-29 08:50:55.249000+00:00,19000.0,TRACK,77.63.104.43,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Zakmuitdeheup,2023-04-29 08:51:14.419000+00:00,0.0,TRACK,77.63.104.43,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Lente In Bed,2023-04-29 08:51:14.894000+00:00,1000.0,TRACK,77.63.104.43,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Zakmuitdeheup,2023-04-29 08:51:15.444000+00:00,1000.0,TRACK,77.63.104.43,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-29 08:51:16.981000+00:00,227000.0,TRACK,77.63.104.43,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Manon,2023-04-29 08:55:03.195000+00:00,217000.0,TRACK,77.63.104.43,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,BPM69,2023-04-29 09:02:42.345000+00:00,217000.0,TRACK,77.63.104.43,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Straatmeermin,2023-04-29 09:06:19.244000+00:00,162000.0,TRACK,77.63.104.43,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Manon,2023-04-29 19:39:59.677000+00:00,1000.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-29 19:40:00.641000+00:00,1000.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Manon,2023-04-29 19:40:01.184000+00:00,0.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Lente In Bed,2023-04-29 19:40:01.665000+00:00,1000.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-29 19:40:02.186000+00:00,1000.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Manon,2023-04-29 19:40:03.649000+00:00,0.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-29 19:40:03.931000+00:00,1000.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Manon,2023-04-29 19:40:04.354000+00:00,217000.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,BPM69,2023-04-29 19:45:14.075000+00:00,217000.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Straatmeermin,2023-04-29 19:48:51.308000+00:00,162000.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ze Kan Me Wel Schieten Part 1,2023-04-29 19:52:28.689000+00:00,115000.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Zakmuitdeheup,2023-04-29 19:55:05.021000+00:00,0.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Lente In Bed,2023-04-29 19:55:05.296000+00:00,0.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Zakmuitdeheup,2023-04-29 19:55:05.607000+00:00,228000.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,BPM69,2023-04-29 19:58:53.349000+00:00,217000.0,TRACK,77.63.104.59,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1052,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Lente In Bed,2023-04-30 09:02:31.660000+00:00,1000.0,TRACK,85.145.224.86,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Brabant,Eindhoven,5632,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Zakmuitdeheup,2023-04-30 09:02:32.981000+00:00,228000.0,TRACK,85.145.224.86,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Brabant,Eindhoven,5632,Europe/Amsterdam
De Jeugd Van Tegenwoordig,BPM69,2023-04-30 09:06:20.152000+00:00,217000.0,TRACK,85.145.224.86,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Brabant,Eindhoven,5632,Europe/Amsterdam
De Jeugd Van Tegenwoordig,BPM69,2023-04-30 09:20:43.080000+00:00,1000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Stuntro,2023-04-30 09:20:44.199000+00:00,4000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Straatmeermin,2023-04-30 09:20:48.898000+00:00,9000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-30 09:20:57.652000+00:00,3000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-30 09:21:00.741000+00:00,5000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Manon,2023-04-30 09:21:05.477000+00:00,3000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-30 09:21:08.457000+00:00,9000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-30 09:21:17.815000+00:00,8000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-30 09:21:25.308000+00:00,178000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Broertje Ik Heb Je,2023-04-30 09:24:23.030000+00:00,177000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Stuntro,2023-04-30 09:29:31.894000+00:00,91000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Neonlichten In De Regen,2023-04-30 09:32:29.001000+00:00,37000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Broertje Ik Heb Je,2023-04-30 09:33:06.828000+00:00,2000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-30 09:33:08.229000+00:00,0.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Broertje Ik Heb Je,2023-04-30 09:33:08.570000+00:00,177000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Stuntro,2023-04-30 09:38:30.257000+00:00,0.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Broertje Ik Heb Je,2023-04-30 09:38:30.515000+00:00,4000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Stuntro,2023-04-30 09:38:34.513000+00:00,91000.0,TRACK,77.63.111.239,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Neonlichten In De Regen,2023-04-30 12:04:01.305000+00:00,91000.0,TRACK,77.63.111.97,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Manon,2023-04-30 12:05:32.308000+00:00,217000.0,TRACK,77.63.111.97,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Straatmeermin,2023-04-30 12:09:51.360000+00:00,162000.0,TRACK,77.63.111.97,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Futurophobia,2023-04-30 12:13:28.889000+00:00,162000.0,TRACK,77.63.111.97,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Lente In Bed,2023-04-30 12:16:10.780000+00:00,210000.0,TRACK,77.63.111.97,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ze Kan Me Wel Schieten Part 1,2023-04-30 12:19:40.630000+00:00,115000.0,TRACK,77.63.111.97,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ze Kan Me Wel Schieten Part 2 & 3,2023-04-30 12:23:27.751000+00:00,56000.0,TRACK,77.63.111.97,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Broertje Ik Heb Je,2023-04-30 12:24:23.902000+00:00,1000.0,TRACK,77.63.111.97,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-04-30 12:24:24.257000+00:00,1000.0,TRACK,77.63.111.97,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Broertje Ik Heb Je,2023-04-30 12:24:25.064000+00:00,177000.0,TRACK,77.63.111.97,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Stuntro,2023-04-30 12:29:34.686000+00:00,91000.0,TRACK,77.63.111.97,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,Utrecht,Zeist,3706,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Neonlichten In De Regen,2023-04-30 12:32:31.671000+00:00,258000.0,TRACK,85.145.224.86,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Brabant,Eindhoven,5632,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ze Kan Me Wel Schieten Part 1,2023-05-01 04:42:12.795000+00:00,1000.0,TRACK,77.63.112.134,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Broertje Ik Heb Je,2023-05-01 04:42:13.455000+00:00,1000.0,TRACK,77.63.112.134,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,North Holland,Amsterdam,1083,Europe/Amsterdam
